loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months
872774,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,64262.0,Married,Star,8434.46,Standard,2014,10,,,45,57246,57246.0,1817,327,24,2017-01-01,2018-12-01,0.0,1.875,0.03174020892289418,1272.1333333333334,0,0,0,64262.0,50
540291,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,79245.0,Married,Star,8435.18,Standard,2018,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,79245.0,0
386649,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,67896.0,Married,Star,8436.35,Standard,2015,8,,,36,60232,60232.0,1225,220,24,2017-01-01,2018-12-01,0.0,1.5,0.02033802629831319,1673.111111111111,0,0,0,67896.0,40
952582,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,52907.0,Divorced,Star,2616.61,2018 Promotion,2018,3,,,45,78396,117594.0,344,62,11,2018-02-01,2018-12-01,0.0,4.090909090909091,0.0029253193190128747,1742.1333333333334,0,0,0,52907.0,9
484225,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,48337.0,Single,Star,8439.62,Standard,2018,10,,,3,1749,1749.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,583.0,0,0,0,48337.0,2
520428,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,48337.0,Single,Star,8439.62,Standard,2016,7,,,55,89946,89946.0,2813,505,24,2017-01-01,2018-12-01,0.0,2.2916666666666665,0.03127432014764414,1635.3818181818183,0,0,0,48337.0,29
461325,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,87777.0,Single,Star,8444.84,Standard,2013,4,2014.0,8.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,87777.0,68
297520,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75730.0,Married,Star,8453.68,Standard,2016,7,,,31,44158,44158.0,1038,187,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.023506499388559265,1424.4516129032259,0,0,0,75730.0,29
410963,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,75730.0,Married,Star,8453.68,Standard,2017,3,,,38,55266,55266.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1454.3684210526317,0,0,0,75730.0,21
382980,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,50949.0,Married,Star,8457.46,Standard,2013,10,,,42,54935,54935.0,1030,186,24,2017-01-01,2018-12-01,0.0,1.75,0.0187494311458997,1307.9761904761904,0,0,0,50949.0,62
791809,Canada,British Columbia,Victoria,V10 6T5,Female,Doctor,242540.0,Married,Star,8458.91,Standard,2014,4,,,46,68944,68944.0,3147,566,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.045645741471339055,1498.7826086956522,0,0,0,242540.0,56
598059,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,99753.0,Married,Star,8459.05,Standard,2016,3,,,33,43226,43226.0,1771,319,24,2017-01-01,2018-12-01,0.0,1.375,0.040970712071438486,1309.878787878788,0,0,0,99753.0,33
335421,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,52477.0,Married,Star,8467.27,Standard,2013,2,,,25,39267,39267.0,637,115,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.01622227315557593,1570.68,0,0,0,52477.0,70
710255,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,52477.0,Married,Star,8467.27,Standard,2016,1,,,45,68236,68236.0,981,176,24,2017-01-01,2018-12-01,0.0,1.875,0.01437657541473709,1516.3555555555556,0,0,0,52477.0,35
280895,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Star,8467.37,Standard,2012,8,,,30,53319,53319.0,1529,274,24,2017-01-01,2018-12-01,0.0,1.25,0.0286764567977644,1777.3,0,0,0,73455.0,76
959453,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,187963.0,Divorced,Star,8467.39,Standard,2018,5,,,9,11930,11930.0,312,56,24,2017-01-01,2018-12-01,0.0,0.375,0.026152556580050293,1325.5555555555557,0,0,0,187963.0,7
565040,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Married,Star,8470.04,Standard,2012,4,,,32,59513,59513.0,816,147,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.013711289970258599,1859.78125,0,0,0,73455.0,80
781354,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,8473.46,Standard,2017,6,,,31,49093,49093.0,2585,465,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.05265516468742998,1583.6451612903227,0,0,0,73455.0,18
838657,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Star,8473.46,Standard,2016,4,,,36,55893,55893.0,984,177,24,2017-01-01,2018-12-01,0.0,1.5,0.017605066824110355,1552.5833333333333,0,0,0,73455.0,32
576576,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,74705.0,Divorced,Star,8474.63,Standard,2016,11,,,41,52564,52564.0,1914,345,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.03641275397610532,1282.0487804878048,0,0,0,74705.0,25
825254,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,74705.0,Divorced,Star,8474.63,Standard,2017,11,,,22,33288,33288.0,485,87,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.014569814948329728,1513.090909090909,0,0,0,74705.0,13
579034,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,52528.0,Married,Star,8476.08,Standard,2017,2,,,40,63881,63881.0,956,172,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.014965326153316322,1597.025,0,0,0,52528.0,22
140977,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,86057.0,Married,Star,8476.77,Standard,2017,4,,,33,55162,55162.0,1305,235,24,2017-01-01,2018-12-01,0.0,1.375,0.023657590370182374,1671.5757575757575,0,0,0,86057.0,20
710069,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,86057.0,Married,Star,8476.77,Standard,2012,5,,,37,58713,58713.0,668,120,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.011377378093437569,1586.837837837838,0,0,0,86057.0,79
745938,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,72312.0,Married,Star,8476.81,Standard,2012,4,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,72312.0,80
772181,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,55767.0,Single,Star,8485.33,Standard,2014,5,,,28,33629,33629.0,610,110,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.018139106128638973,1201.0357142857142,0,0,0,55767.0,55
838008,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,55767.0,Single,Star,8485.33,Standard,2017,6,,,27,38300,38300.0,765,138,24,2017-01-01,2018-12-01,0.0,1.125,0.019973890339425586,1418.5185185185185,0,0,0,55767.0,18
614063,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Star,8485.39,Standard,2016,3,,,50,94083,94083.0,1081,195,24,2017-01-01,2018-12-01,0.0,2.0833333333333335,0.011489854702762455,1881.66,0,0,0,73455.0,33
779171,Canada,Ontario,Ottawa,K1F 2R2,Female,Doctor,283437.0,Divorced,Star,8490.28,Standard,2014,5,,,39,50675,50675.0,769,138,24,2017-01-01,2018-12-01,0.0,1.625,0.01517513566847558,1299.3589743589744,0,0,0,283437.0,55
134847,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,77331.0,Married,Star,8491.02,Standard,2018,9,,,4,7626,7626.0,0,0,24,2017-01-01,2018-12-01,0.0,0.16666666666666666,0.0,1906.5,0,0,0,77331.0,3
198123,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,8491.47,Standard,2012,9,,,29,45390,45390.0,666,120,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.014672835426305354,1565.1724137931035,0,0,0,73455.0,75
727095,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,8491.47,Standard,2017,1,,,42,60217,60217.0,0,0,24,2017-01-01,2018-12-01,0.0,1.75,0.0,1433.7380952380952,0,0,0,73455.0,23
243751,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,49316.0,Divorced,Star,8495.16,Standard,2015,9,2018.0,9.0,28,33691,33691.0,474,85,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.014069039209284378,1203.25,1,0,1,49316.0,39
294580,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,96956.0,Divorced,Star,8496.36,Standard,2013,8,,,48,67440,67440.0,0,0,24,2017-01-01,2018-12-01,0.0,2.0,0.0,1405.0,0,0,0,96956.0,64
752047,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,89435.0,Divorced,Star,2619.34,2018 Promotion,2018,2,,,40,54861,82291.5,0,0,11,2018-02-01,2018-12-01,0.0,3.6363636363636362,0.0,1371.525,0,0,0,89435.0,10
406294,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,,Single,Star,8509.45,Standard,2013,2,,,39,57992,57992.0,3352,603,24,2017-01-01,2018-12-01,0.0,1.625,0.057801076010484204,1486.974358974359,0,0,0,73455.0,70
675710,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,8509.45,Standard,2012,4,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,73455.0,80
368591,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,250253.0,Divorced,Star,8509.85,Standard,2014,8,,,33,52856,52856.0,531,96,24,2017-01-01,2018-12-01,0.0,1.375,0.010046163160284546,1601.6969696969697,0,0,0,250253.0,52
437086,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,250253.0,Divorced,Star,8509.85,Standard,2012,10,,,43,65863,65863.0,779,141,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.011827581494921276,1531.6976744186047,0,0,0,250253.0,74
579318,Canada,British Columbia,Victoria,V10 6T5,Male,Doctor,250253.0,Divorced,Star,8509.85,Standard,2012,5,,,35,64110,64110.0,610,110,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.009514896272032444,1831.7142857142858,0,0,0,250253.0,79
721456,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,250253.0,Divorced,Star,8509.85,Standard,2017,11,2018.0,7.0,11,23685,23685.0,0,0,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.0,2153.181818181818,1,0,1,250253.0,13
697840,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Star,8510.53,Standard,2015,11,2016.0,7.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,37
296146,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,75248.0,Married,Star,8513.59,Standard,2013,10,,,35,55535,55535.0,364,66,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.006554425137300801,1586.7142857142858,0,0,0,75248.0,62
117832,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Divorced,Star,8520.15,Standard,2015,7,2015.0,9.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,41
165827,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Divorced,Star,8520.15,Standard,2015,8,,,31,51564,51564.0,1025,185,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.01987820960359941,1663.3548387096773,0,0,0,73455.0,40
297427,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,98569.0,Single,Star,8528.29,Standard,2012,7,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,98569.0,77
726472,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Married,Star,8532.72,Standard,2015,9,2016.0,5.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,39
299769,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53926.0,Married,Star,8532.99,Standard,2017,7,,,24,25435,25435.0,0,0,24,2017-01-01,2018-12-01,0.0,1.0,0.0,1059.7916666666667,0,0,0,53926.0,17
208967,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,66537.0,Married,Star,8534.79,Standard,2012,8,,,53,73662,73662.0,1551,279,24,2017-01-01,2018-12-01,0.0,2.2083333333333335,0.021055632483505744,1389.8490566037735,0,0,0,66537.0,76
667860,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,72731.0,Single,Star,8535.11,Standard,2013,9,,,30,40726,40726.0,1165,210,24,2017-01-01,2018-12-01,0.0,1.25,0.028605804645680893,1357.5333333333333,0,0,0,72731.0,63
769030,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,70853.0,Divorced,Star,8535.11,Standard,2012,10,,,26,27017,27017.0,1142,205,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.042269682052041305,1039.1153846153845,0,0,0,70853.0,74
966891,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,52559.0,Single,Star,8544.41,Standard,2017,4,,,32,54311,54311.0,0,0,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0,1697.21875,0,0,0,52559.0,20
253210,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,57851.0,Married,Star,8545.61,Standard,2016,9,,,21,26172,26172.0,1496,269,24,2017-01-01,2018-12-01,0.0,0.875,0.05716032401039279,1246.2857142857142,0,0,0,57851.0,27
368118,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,70730.0,Single,Star,8548.3,Standard,2017,12,,,14,21508,21508.0,466,84,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.021666356704482054,1536.2857142857142,0,0,0,70730.0,12
368122,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,8555.89,Standard,2018,7,,,27,45691,45691.0,1122,202,24,2017-01-01,2018-12-01,0.0,1.125,0.02455625834409402,1692.2592592592594,0,0,0,73455.0,5
217862,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,98604.0,Married,Star,8563.97,Standard,2016,9,,,44,73609,73609.0,523,94,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.007105109429553451,1672.9318181818182,0,0,0,98604.0,27
296997,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,101933.0,Married,Star,8564.77,Standard,2013,11,,,33,49515,49515.0,0,0,24,2017-01-01,2018-12-01,0.0,1.375,0.0,1500.4545454545455,0,0,0,101933.0,61
316752,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,101933.0,Married,Star,8564.77,Standard,2016,1,,,32,47298,47298.0,1275,229,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.026956742356970695,1478.0625,0,0,0,101933.0,35
771757,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,101933.0,Married,Star,8564.77,Standard,2012,10,,,43,52257,52257.0,1513,273,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.02895305892033603,1215.2790697674418,0,0,0,101933.0,74
482525,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,104827.0,Married,Star,8566.42,Standard,2014,7,,,36,41468,41468.0,927,167,24,2017-01-01,2018-12-01,0.0,1.5,0.02235458666923893,1151.888888888889,0,0,0,104827.0,53
664183,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,104938.0,Married,Star,8569.42,Standard,2018,9,,,1,1612,1612.0,0,0,24,2017-01-01,2018-12-01,0.0,0.041666666666666664,0.0,1612.0,0,0,0,104938.0,3
963170,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,66081.0,Single,Star,8573.46,Standard,2018,1,2018.0,9.0,7,13233,13233.0,0,0,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.0,1890.4285714285713,1,0,1,66081.0,11
822102,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,89040.0,Married,Star,8578.36,Standard,2017,6,,,22,31383,31383.0,1655,298,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.05273555746741867,1426.5,0,0,0,89040.0,18
541239,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,196703.0,Divorced,Star,8579.89,Standard,2017,7,,,21,26952,26952.0,1159,209,24,2017-01-01,2018-12-01,0.0,0.875,0.043002374591867024,1283.4285714285713,0,0,0,196703.0,17
783145,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,76565.0,Married,Star,8581.28,Standard,2015,8,,,29,37465,37465.0,458,82,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.012224743093553984,1291.896551724138,0,0,0,76565.0,40
195806,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,80543.0,Married,Star,8581.64,Standard,2012,12,,,41,65469,65469.0,1157,208,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.017672486214849775,1596.8048780487804,0,0,0,80543.0,72
931054,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,71380.0,Married,Star,8583.85,Standard,2018,5,,,11,16073,16073.0,0,0,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.0,1461.1818181818182,0,0,0,71380.0,7
942194,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Star,8586.53,Standard,2018,10,,,3,4299,4299.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,1433.0,0,0,0,73455.0,2
679994,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Star,8586.66,Standard,2018,6,,,11,9219,9219.0,706,127,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.07658097407527932,838.0909090909091,0,0,0,73455.0,6
792698,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Married,Star,8586.66,Standard,2016,7,,,26,51588,51588.0,512,92,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.009924788710552841,1984.1538461538462,0,0,0,73455.0,29
198836,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,60208.0,Married,Star,8586.8,Standard,2015,12,,,31,41163,41163.0,497,89,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.012073949906469402,1327.8387096774193,0,0,0,60208.0,36
838232,Canada,Ontario,Toronto,M3R 4K8,Male,College,,Single,Star,8591.31,Standard,2016,2,,,48,74239,74239.0,1989,359,24,2017-01-01,2018-12-01,0.0,2.0,0.026791847950538128,1546.6458333333333,0,0,0,73455.0,34
277494,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,52718.0,Married,Star,8595.15,Standard,2016,8,,,50,66845,66845.0,1592,286,24,2017-01-01,2018-12-01,0.0,2.0833333333333335,0.023816291420450296,1336.9,0,0,0,52718.0,28
535367,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,52718.0,Married,Star,8595.15,Standard,2016,4,,,29,49254,49254.0,480,86,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.009745401388719698,1698.4137931034484,0,0,0,52718.0,32
899543,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,100868.0,Married,Star,8595.98,Standard,2014,5,2016.0,10.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,100868.0,55
292618,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,50775.0,Single,Star,8596.57,Standard,2016,9,,,34,43027,43027.0,2423,436,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.056313477583842704,1265.5,0,0,0,50775.0,27
767416,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,71228.0,Married,Star,8596.92,Standard,2013,6,,,51,81769,81769.0,672,121,24,2017-01-01,2018-12-01,0.0,2.125,0.008218273428805538,1603.313725490196,0,0,0,71228.0,66
398086,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,59796.0,Married,Star,8598.19,Standard,2014,1,,,48,57222,57222.0,592,107,24,2017-01-01,2018-12-01,0.0,2.0,0.010345671245325224,1192.125,0,0,0,59796.0,59
444894,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,59796.0,Married,Star,8598.19,Standard,2014,7,,,39,60216,60216.0,1732,312,24,2017-01-01,2018-12-01,0.0,1.625,0.028763119436694566,1544.0,0,0,0,59796.0,53
958687,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,66730.0,Married,Star,8605.5,Standard,2015,3,,,33,42316,42316.0,368,66,24,2017-01-01,2018-12-01,0.0,1.375,0.008696474146894792,1282.3030303030303,0,0,0,66730.0,45
474027,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,89781.0,Married,Star,8609.16,Standard,2018,11,,,3,2931,2931.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,977.0,0,0,0,89781.0,1
587378,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,89781.0,Married,Star,8609.16,Standard,2018,11,,,30,45638,45638.0,1485,267,24,2017-01-01,2018-12-01,0.0,1.25,0.0325386739120908,1521.2666666666667,0,0,0,89781.0,1
664379,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,89781.0,Married,Star,8609.16,Standard,2012,11,,,29,44029,44029.0,1723,310,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.03913329850780168,1518.2413793103449,0,0,0,89781.0,73
181140,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,73702.0,Married,Star,2656.99,2018 Promotion,2018,3,,,36,47996,71994.0,873,157,11,2018-02-01,2018-12-01,0.0,3.272727272727273,0.012126010500875074,1333.2222222222222,0,0,0,73702.0,9
798814,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,89781.0,Married,Star,8609.16,Standard,2017,6,,,24,43592,43592.0,1078,194,24,2017-01-01,2018-12-01,0.0,1.0,0.024729308129932098,1816.3333333333333,0,0,0,89781.0,18
439566,Canada,Quebec,Montreal,H3J 5I6,Male,Bachelor,59184.0,Married,Star,8613.46,Standard,2016,3,,,35,60668,60668.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1733.3714285714286,0,0,0,59184.0,33
330433,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,78900.0,Married,Star,8614.69,Standard,2012,8,,,53,72984,72984.0,649,117,24,2017-01-01,2018-12-01,0.0,2.2083333333333335,0.008892359969308341,1377.0566037735848,0,0,0,78900.0,76
951458,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,78900.0,Married,Star,8614.69,Standard,2016,3,,,33,50919,50919.0,1804,326,24,2017-01-01,2018-12-01,0.0,1.375,0.03542881831929142,1543.0,0,0,0,78900.0,33
527712,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Star,8621.19,Standard,2016,2,,,41,74412,74412.0,2003,361,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.026917701446003334,1814.9268292682927,0,0,0,73455.0,34
198354,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,103151.0,Single,Star,8622.84,Standard,2015,4,2016.0,5.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,103151.0,44
675538,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,103151.0,Single,Star,8622.84,Standard,2014,2,,,37,65466,65466.0,862,156,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.013167140194910335,1769.3513513513512,0,0,0,103151.0,58
801241,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,103151.0,Single,Star,8622.84,Standard,2016,3,2016.0,11.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,103151.0,33
805545,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,103151.0,Single,Star,8622.84,Standard,2018,6,,,14,24493,24493.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.0,1749.5,0,0,0,103151.0,6
867070,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,103151.0,Single,Star,8622.84,Standard,2017,9,,,19,31489,31489.0,583,105,24,2017-01-01,2018-12-01,0.0,0.7916666666666666,0.0185144018546159,1657.3157894736842,0,0,0,103151.0,15
415341,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Star,8628.3,Standard,2015,5,,,39,53764,53764.0,647,116,24,2017-01-01,2018-12-01,0.0,1.625,0.012034074845621606,1378.5641025641025,0,0,0,73455.0,43
655263,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,49516.0,Divorced,Star,8630.05,Standard,2012,8,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,49516.0,76
699343,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49516.0,Divorced,Star,8630.05,Standard,2015,5,,,42,55736,55736.0,1161,209,24,2017-01-01,2018-12-01,0.0,1.75,0.02083034304578728,1327.047619047619,0,0,0,49516.0,43
201561,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,102301.0,Married,Star,8632.78,Standard,2017,11,,,13,19397,19397.0,597,107,24,2017-01-01,2018-12-01,0.0,0.5416666666666666,0.030777955353920708,1492.076923076923,0,0,0,102301.0,13
782719,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,237790.0,Single,Star,8634.36,Standard,2012,11,,,37,54329,54329.0,2580,464,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.04748844999907968,1468.3513513513512,0,0,0,237790.0,73
456360,Canada,Ontario,Toronto,M2M 6J7,Female,High School or Below,45580.0,Married,Star,8635.4,Standard,2013,1,,,33,49553,49553.0,1797,323,24,2017-01-01,2018-12-01,0.0,1.375,0.036264201965572215,1501.6060606060605,0,0,0,45580.0,71
360017,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,99502.0,Divorced,Star,8639.5,Standard,2015,1,,,47,71859,71859.0,0,0,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.0,1528.9148936170213,0,0,0,99502.0,47
123115,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,2012,8,,,29,27967,27967.0,2398,432,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.08574391246826617,964.3793103448276,0,0,0,78830.0,76
136022,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,2013,4,,,50,79235,79235.0,1681,303,24,2017-01-01,2018-12-01,0.0,2.0833333333333335,0.021215371994699313,1584.7,0,0,0,78830.0,68
140419,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,2016,7,,,29,33840,33840.0,2054,370,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.06069739952718676,1166.896551724138,0,0,0,78830.0,29
263569,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,2015,7,,,23,35340,35340.0,538,97,24,2017-01-01,2018-12-01,0.0,0.9583333333333334,0.01522354272778721,1536.5217391304348,0,0,0,78830.0,41
424208,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,2014,1,,,37,49023,49023.0,473,85,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.009648532321563348,1324.945945945946,0,0,0,78830.0,59
